mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Coarse,148,0.8002792195731372,0.8140954482254383,0.785841194538365,2,2,pre1,TOWR,4,RHODO
Coarse,149,0.7978488280269919,0.8119344298917515,0.7835207312980152,2,2,pre1,TOWR,4,RHODO
Coarse,150,0.7954087997712078,0.8101372174269823,0.7808306263415825,2,2,pre1,TOWR,4,RHODO
Coarse,151,0.7929592630451633,0.8079266216726095,0.7781389462883886,2,2,pre1,TOWR,4,RHODO
Coarse,152,0.7905003466537817,0.8061472360669724,0.7752136120031374,2,2,pre1,TOWR,4,RHODO
Coarse,153,0.7880321799547235,0.8039686936734667,0.7724148594992184,2,2,pre1,TOWR,4,RHODO
Coarse,154,0.7855548928454503,0.8019051500065529,0.7696948784338062,2,2,pre1,TOWR,4,RHODO
Coarse,155,0.7830686157501625,0.7997713268223523,0.7668481160772064,2,2,pre1,TOWR,4,RHODO
Coarse,156,0.7805734796066126,0.797394490870251,0.7640675720463632,2,2,pre1,TOWR,4,RHODO
Coarse,157,0.7780696158527973,0.795426558806485,0.7610654825909312,2,2,pre1,TOWR,4,RHODO
Coarse,158,0.77555715641353,0.7936587361316628,0.7581662847913611,2,2,pre1,TOWR,4,RHODO
Coarse,159,0.7730362336868949,0.7917349144908763,0.7555829468280959,2,2,pre1,TOWR,4,RHODO
Coarse,160,0.770506980530588,0.7899179872915695,0.7526614089424092,2,2,pre1,TOWR,4,RHODO
Coarse,161,0.7679695302481441,0.7879063357016757,0.7497163055967598,2,2,pre1,TOWR,4,RHODO
Coarse,162,0.7654240165750542,0.7860788366331934,0.7468734030311099,2,2,pre1,TOWR,4,RHODO
Fine,0,1,1,1,2,NA,NA,NA,NA,NA
Fine,1,0.9873141577577337,0.9947624546294331,0.9787848926328793,2,NA,NA,NA,NA,NA
Fine,2,0.9814977680769558,0.9912556442354081,0.9711447110093239,2,NA,NA,NA,NA,NA
Fine,3,0.9769164265199699,0.9881949457880992,0.9652844266233852,2,NA,NA,NA,NA,NA
Fine,4,0.9729894528137794,0.9854227966380801,0.9604127454590227,2,NA,NA,NA,NA,NA
Fine,5,0.9694874857074766,0.9828159707022025,0.9562834531590236,2,NA,NA,NA,NA,NA
Fine,6,0.9662912709802256,0.9802602011897652,0.9527982600378088,2,NA,NA,NA,NA,NA
Fine,7,0.9633291951468143,0.9778803691631196,0.9494329125772716,2,NA,NA,NA,NA,NA
Fine,8,0.9605541744655404,0.9756059618304501,0.9463232844811945,2,NA,NA,NA,NA,NA
Fine,9,0.9579332482973794,0.9734068228564856,0.9434626920805018,2,NA,NA,NA,NA,NA
Fine,10,0.9554422522889782,0.9712740779858134,0.940713903222484,2,NA,NA,NA,NA,NA
Fine,11,0.9530628311336856,0.9692001298926564,0.9381438675979182,2,NA,NA,NA,NA,NA
Fine,12,0.95078064419105,0.9671611105706313,0.9357808233989166,2,NA,NA,NA,NA,NA
Fine,13,0.9485842280958185,0.9652091022148651,0.9334779285777551,2,NA,NA,NA,NA,NA
Fine,14,0.9464642439030108,0.9632848166329139,0.9312618416194638,2,NA,NA,NA,NA,NA
Fine,15,0.9444129606676716,0.9613980872058285,0.9291349559982424,2,NA,NA,NA,NA,NA
Fine,16,0.9424238904498817,0.9596260591855911,0.9270882148327345,2,NA,NA,NA,NA,NA
Fine,17,0.940491523690536,0.9578564526975247,0.9249994201234017,2,NA,NA,NA,NA,NA
Fine,18,0.9386111330993069,0.9560374167229488,0.923066797143439,2,NA,NA,NA,NA,NA
Fine,19,0.9367786255112318,0.9544326569796778,0.9212121581241459,2,NA,NA,NA,NA,NA
